customer_id,sum_Profit,Min_Recency,count_product_id,R_score,F_score,M_score,RFM_Score,Customer Title
2643,348.0899999999999,54 days 00:00:00.000000000,3,2,1,0,210,Bronze
2644,1607.27,60 days 00:00:00.000000000,2,2,1,0,210,Bronze
2645,1500.81,32 days 00:00:00.000000000,6,3,3,0,330,Gold
2646,2013.52,119 days 00:00:00.000000000,5,1,2,2,122,Bronze
2648,4384.849999999999,35 days 00:00:00.000000000,5,3,2,4,324,Gold
2649,3870.9599999999996,129 days 00:00:00.000000000,4,1,1,3,113,Bronze
2650,2394.8200000000006,25 days 00:00:00.000000000,6,3,3,2,332,Gold
2651,6148.630000000001,15 days 00:00:00.000000000,8,4,4,4,444,Platinum
2652,5319.91,23 days 00:00:00.000000000,5,3,2,4,324,Gold
2653,7365.4800000000005,3 days 00:00:00.000000000,9,4,4,4,444,Platinum
2654,5504.95,108 days 00:00:00.000000000,9,1,4,4,144,Bronze
2655,4527.9400000000005,157 days 00:00:00.000000000,6,1,3,4,134,Bronze
2656,4142.75,138 days 00:00:00.000000000,7,1,3,4,134,Bronze
2657,2648.8500000000004,182 days 00:00:00.000000000,3,1,1,2,112,Bronze
2659,8143.929999999999,0 days 00:00:00.000000000,12,4,4,4,444,Platinum
2661,3638.7499999999995,8 days 00:00:00.000000000,5,4,2,3,423,Platinum
2662,6500.300000000001,62 days 00:00:00.000000000,9,2,4,4,244,Silver
2663,2037.02,164 days 00:00:00.000000000,5,1,2,2,122,Bronze
2664,3303.71,134 days 00:00:00.000000000,7,1,3,3,133,Bronze
2665,3383.62,30 days 00:00:00.000000000,3,3,1,3,313,Gold
2666,1424.8200000000002,256 days 00:00:00.000000000,4,1,1,0,110,Bronze
2667,2515.43,98 days 00:00:00.000000000,5,1,2,2,122,Bronze
2668,1542.4099999999999,61 days 00:00:00.000000000,5,2,2,0,220,Silver
2669,1280.07,48 days 00:00:00.000000000,3,2,1,0,210,Bronze
2670,1311.3899999999999,58 days 00:00:00.000000000,3,2,1,0,210,Bronze
2671,3015.8300000000004,100 days 00:00:00.000000000,7,1,3,3,133,Bronze
2672,2415.1600000000003,15 days 00:00:00.000000000,8,4,4,2,442,Platinum
2673,1142.5399999999997,90 days 00:00:00.000000000,5,1,2,0,120,Bronze
2674,3478.14,44 days 00:00:00.000000000,5,3,2,3,323,Gold
2675,2643.24,95 days 00:00:00.000000000,5,1,2,2,122,Bronze
2676,2943.88,5 days 00:00:00.000000000,6,4,3,3,433,Platinum
2678,2932.34,113 days 00:00:00.000000000,5,1,2,3,123,Bronze
2679,3337.8700000000003,85 days 00:00:00.000000000,6,2,3,3,233,Silver
2680,3560.1799999999994,16 days 00:00:00.000000000,9,4,4,3,443,Platinum
2681,2561.48,50 days 00:00:00.000000000,5,2,2,2,222,Silver
2682,3092.62,38 days 00:00:00.000000000,8,3,4,3,343,Gold
2683,4760.68,16 days 00:00:00.000000000,6,4,3,4,434,Platinum
2684,6337.4,38 days 00:00:00.000000000,9,3,4,4,344,Gold
2686,6119.730000000001,24 days 00:00:00.000000000,11,3,4,4,344,Gold
2687,3107.24,17 days 00:00:00.000000000,7,4,3,3,433,Platinum
2688,1017.75,88 days 00:00:00.000000000,3,2,1,0,210,Bronze
2689,1614.96,1 days 00:00:00.000000000,5,4,2,0,420,Platinum
2690,1082.15,109 days 00:00:00.000000000,4,1,1,0,110,Bronze
2691,3088.92,60 days 00:00:00.000000000,8,2,4,3,243,Silver
2692,854.24,40 days 00:00:00.000000000,3,3,1,0,310,Silver
2693,2772.3099999999995,1 days 00:00:00.000000000,6,4,3,2,432,Platinum
2694,1536.9,29 days 00:00:00.000000000,4,3,1,0,310,Silver
2695,8104.580000000001,4 days 00:00:00.000000000,8,4,4,4,444,Platinum
2698,3987.6499999999996,12 days 00:00:00.000000000,7,4,3,3,433,Platinum
2699,1757.44,60 days 00:00:00.000000000,5,2,2,0,220,Silver
2700,1652.1200000000001,71 days 00:00:00.000000000,4,2,1,0,210,Bronze
2701,4863.469999999999,52 days 00:00:00.000000000,9,2,4,4,244,Silver
2702,7613.2699999999995,19 days 00:00:00.000000000,8,3,4,4,344,Gold
2704,513.5799999999999,235 days 00:00:00.000000000,3,1,1,0,110,Bronze
2705,5470.699999999999,2 days 00:00:00.000000000,8,4,4,4,444,Platinum
2706,1343.6100000000001,123 days 00:00:00.000000000,3,1,1,0,110,Bronze
2707,1323.2199999999998,43 days 00:00:00.000000000,3,3,1,0,310,Silver
2708,1879.3200000000002,11 days 00:00:00.000000000,3,4,1,2,412,Platinum
2711,2814.8700000000003,63 days 00:00:00.000000000,6,2,3,3,233,Silver
2712,4116.13,16 days 00:00:00.000000000,6,4,3,4,434,Platinum
2713,755.3000000000001,0 days 00:00:00.000000000,2,4,1,0,410,Gold
2714,1252.4600000000003,8 days 00:00:00.000000000,5,4,2,0,420,Platinum
2715,3221.81,104 days 00:00:00.000000000,5,1,2,3,123,Bronze
2716,1036.0500000000002,143 days 00:00:00.000000000,4,1,1,0,110,Bronze
2717,4465.46,41 days 00:00:00.000000000,9,3,4,4,344,Gold
2718,3783.3,221 days 00:00:00.000000000,7,1,3,3,133,Bronze
2719,1101.08,10 days 00:00:00.000000000,3,4,1,0,410,Gold
2720,902.04,148 days 00:00:00.000000000,4,1,1,0,110,Bronze
2723,6591.0,40 days 00:00:00.000000000,8,3,4,4,344,Gold
2724,1980.7100000000003,142 days 00:00:00.000000000,4,1,1,2,112,Bronze
2725,353.3500000000002,176 days 00:00:00.000000000,4,1,1,0,110,Bronze
2726,5184.969999999999,27 days 00:00:00.000000000,9,3,4,4,344,Gold
2727,4757.21,49 days 00:00:00.000000000,5,2,2,4,224,Silver
2728,4054.59,7 days 00:00:00.000000000,8,4,4,3,443,Platinum
2729,5280.35,6 days 00:00:00.000000000,6,4,3,4,434,Platinum
2730,1604.23,4 days 00:00:00.000000000,7,4,3,0,430,Platinum
2731,1513.52,3 days 00:00:00.000000000,4,4,1,0,410,Gold
2732,2787.95,16 days 00:00:00.000000000,9,4,4,2,442,Platinum
2733,7827.409999999998,28 days 00:00:00.000000000,9,3,4,4,344,Gold
2735,836.04,148 days 00:00:00.000000000,2,1,1,0,110,Bronze
2736,2449.81,42 days 00:00:00.000000000,5,3,2,2,322,Gold
2738,1252.9600000000003,59 days 00:00:00.000000000,5,2,2,0,220,Silver
2739,456.42,242 days 00:00:00.000000000,2,1,1,0,110,Bronze
2740,4905.530000000001,26 days 00:00:00.000000000,8,3,4,4,344,Gold
2741,2316.3400000000006,19 days 00:00:00.000000000,3,3,1,2,312,Gold
2742,2031.17,95 days 00:00:00.000000000,3,1,1,2,112,Bronze
2743,1428.62,46 days 00:00:00.000000000,2,2,1,0,210,Bronze
2744,1264.73,125 days 00:00:00.000000000,3,1,1,0,110,Bronze
2745,2772.1,267 days 00:00:00.000000000,2,1,1,2,112,Bronze
2746,2316.34,8 days 00:00:00.000000000,3,4,1,2,412,Platinum
2747,6371.150000000001,14 days 00:00:00.000000000,8,4,4,4,444,Platinum
2748,2059.83,6 days 00:00:00.000000000,4,4,1,2,412,Platinum
2749,327.9799999999999,34 days 00:00:00.000000000,1,3,1,0,310,Silver
2751,3819.8100000000004,3 days 00:00:00.000000000,8,4,4,3,443,Platinum
2752,3250.7200000000003,12 days 00:00:00.000000000,4,4,1,3,413,Platinum
2753,5203.18,67 days 00:00:00.000000000,11,2,4,4,244,Silver
2754,3273.01,186 days 00:00:00.000000000,3,1,1,3,113,Bronze
2755,4904.129999999999,28 days 00:00:00.000000000,11,3,4,4,344,Gold
2759,3775.9000000000005,110 days 00:00:00.000000000,5,1,2,3,123,Bronze
2760,1617.96,31 days 00:00:00.000000000,4,3,1,0,310,Silver
2761,5082.0199999999995,7 days 00:00:00.000000000,9,4,4,4,444,Platinum
2763,2910.2,19 days 00:00:00.000000000,9,3,4,3,343,Gold
2766,6233.3,47 days 00:00:00.000000000,6,2,3,4,234,Silver
2767,803.97,48 days 00:00:00.000000000,3,2,1,0,210,Bronze
2768,3420.58,23 days 00:00:00.000000000,6,3,3,3,333,Gold
2769,4177.84,46 days 00:00:00.000000000,6,2,3,4,234,Silver
2770,10028.800000000001,30 days 00:00:00.000000000,9,3,4,4,344,Gold
2771,4754.2,44 days 00:00:00.000000000,5,3,2,4,324,Gold
2772,2446.21,25 days 00:00:00.000000000,5,3,2,2,322,Gold
2773,2293.1299999999997,4 days 00:00:00.000000000,4,4,1,2,412,Platinum
2775,1922.1899999999996,12 days 00:00:00.000000000,6,4,3,2,432,Platinum
2777,3307.11,103 days 00:00:00.000000000,6,1,3,3,133,Bronze
2778,3348.4700000000003,9 days 00:00:00.000000000,5,4,2,3,423,Platinum
2780,3092.1200000000003,2 days 00:00:00.000000000,5,4,2,3,423,Platinum
2781,1289.3500000000001,73 days 00:00:00.000000000,4,2,1,0,210,Bronze
2782,3450.83,170 days 00:00:00.000000000,5,1,2,3,123,Bronze
2783,2757.77,73 days 00:00:00.000000000,11,2,4,2,242,Silver
2784,1075.06,74 days 00:00:00.000000000,3,2,1,0,210,Bronze
2785,3411.619999999999,45 days 00:00:00.000000000,6,3,3,3,333,Gold
2786,2718.29,3 days 00:00:00.000000000,6,4,3,2,432,Platinum
2787,6153.0,37 days 00:00:00.000000000,6,3,3,4,334,Gold
2788,9061.470000000001,44 days 00:00:00.000000000,11,3,4,4,344,Gold
2789,549.09,24 days 00:00:00.000000000,2,3,1,0,310,Silver
2790,903.66,77 days 00:00:00.000000000,3,2,1,0,210,Bronze
2791,5887.66,14 days 00:00:00.000000000,6,4,3,4,434,Platinum
2792,1888.83,218 days 00:00:00.000000000,3,1,1,2,112,Bronze
2793,3730.38,34 days 00:00:00.000000000,7,3,3,3,333,Gold
2794,6417.0599999999995,5 days 00:00:00.000000000,7,4,3,4,434,Platinum
2795,1208.31,225 days 00:00:00.000000000,2,1,1,0,110,Bronze
2796,3816.4300000000003,8 days 00:00:00.000000000,7,4,3,3,433,Platinum
2798,799.8499999999999,154 days 00:00:00.000000000,5,1,2,0,120,Bronze
2799,5460.140000000001,29 days 00:00:00.000000000,8,3,4,4,344,Gold
2800,352.2299999999999,41 days 00:00:00.000000000,5,3,2,0,320,Gold
2802,456.18,172 days 00:00:00.000000000,3,1,1,0,110,Bronze
2803,2743.41,30 days 00:00:00.000000000,6,3,3,2,332,Gold
2804,3495.92,58 days 00:00:00.000000000,7,2,3,3,233,Silver
2806,3420.1299999999997,68 days 00:00:00.000000000,8,2,4,3,243,Silver
2807,133.7800000000002,353 days 00:00:00.000000000,1,1,1,0,110,Bronze
2808,5190.91,6 days 00:00:00.000000000,5,4,2,4,424,Platinum
2809,1182.96,83 days 00:00:00.000000000,3,2,1,0,210,Bronze
2811,2448.4800000000005,25 days 00:00:00.000000000,5,3,2,2,322,Gold
2812,4558.55,87 days 00:00:00.000000000,6,2,3,4,234,Silver
2813,2395.4300000000003,204 days 00:00:00.000000000,4,1,1,2,112,Bronze
2814,3232.82,13 days 00:00:00.000000000,4,4,1,3,413,Platinum
2816,5878.47,8 days 00:00:00.000000000,10,4,4,4,444,Platinum
2817,1616.56,15 days 00:00:00.000000000,3,4,1,0,410,Gold
2818,3700.7800000000007,99 days 00:00:00.000000000,4,1,1,3,113,Bronze
2819,2500.31,162 days 00:00:00.000000000,4,1,1,2,112,Bronze
2820,4695.9400000000005,58 days 00:00:00.000000000,7,2,3,4,234,Silver
2821,1471.91,51 days 00:00:00.000000000,5,2,2,0,220,Silver
2822,5340.290000000001,11 days 00:00:00.000000000,8,4,4,4,444,Platinum
2823,1636.08,12 days 00:00:00.000000000,4,4,1,0,410,Gold
2824,5278.02,122 days 00:00:00.000000000,6,1,3,4,134,Bronze
2825,1854.5300000000002,112 days 00:00:00.000000000,4,1,1,2,112,Bronze
2826,6755.16,11 days 00:00:00.000000000,12,4,4,4,444,Platinum
2829,1747.0800000000002,144 days 00:00:00.000000000,2,1,1,0,110,Bronze
2830,2490.76,95 days 00:00:00.000000000,5,1,2,2,122,Bronze
2831,3975.17,14 days 00:00:00.000000000,5,4,2,3,423,Platinum
2832,3531.5699999999997,23 days 00:00:00.000000000,8,3,4,3,343,Gold
2835,328.77,228 days 00:00:00.000000000,3,1,1,0,110,Bronze
2836,4508.75,13 days 00:00:00.000000000,9,4,4,4,444,Platinum
2838,1554.3400000000001,15 days 00:00:00.000000000,3,4,1,0,410,Gold
2839,2693.04,17 days 00:00:00.000000000,8,4,4,2,442,Platinum
2840,811.6699999999998,16 days 00:00:00.000000000,4,4,1,0,410,Gold
2841,6522.279999999999,16 days 00:00:00.000000000,7,4,3,4,434,Platinum
2843,4117.490000000001,20 days 00:00:00.000000000,6,3,3,4,334,Gold
2845,2497.72,47 days 00:00:00.000000000,8,2,4,2,242,Silver
2846,799.32,15 days 00:00:00.000000000,3,4,1,0,410,Gold
2847,4509.11,44 days 00:00:00.000000000,7,3,3,4,334,Gold
2848,3121.17,13 days 00:00:00.000000000,4,4,1,3,413,Platinum
2850,5043.07,7 days 00:00:00.000000000,8,4,4,4,444,Platinum
2851,4113.78,9 days 00:00:00.000000000,8,4,4,3,443,Platinum
2852,3954.0,25 days 00:00:00.000000000,6,3,3,3,333,Gold
2853,4610.6,81 days 00:00:00.000000000,8,2,4,4,244,Silver
2855,63.830000000000005,39 days 00:00:00.000000000,2,3,1,0,310,Silver
2856,5583.330000000001,6 days 00:00:00.000000000,7,4,3,4,434,Platinum
2857,5373.63,113 days 00:00:00.000000000,6,1,3,4,134,Bronze
2858,3119.3199999999997,108 days 00:00:00.000000000,4,1,1,3,113,Bronze
2859,4153.82,10 days 00:00:00.000000000,8,4,4,4,444,Platinum
2860,8357.7,8 days 00:00:00.000000000,9,4,4,4,444,Platinum
2861,4518.27,73 days 00:00:00.000000000,8,2,4,4,244,Silver
2862,1870.13,14 days 00:00:00.000000000,5,4,2,2,422,Platinum
2863,167.20999999999998,175 days 00:00:00.000000000,1,1,1,0,110,Bronze
2864,3022.9999999999995,17 days 00:00:00.000000000,4,4,1,3,413,Platinum
2865,5283.910000000001,0 days 00:00:00.000000000,7,4,3,4,434,Platinum
2867,1087.18,95 days 00:00:00.000000000,5,1,2,0,120,Bronze
2868,2129.53,25 days 00:00:00.000000000,4,3,1,2,312,Gold
2871,2345.94,20 days 00:00:00.000000000,6,3,3,2,332,Gold
2872,3109.9300000000003,24 days 00:00:00.000000000,7,3,3,3,333,Gold
2873,2127.43,104 days 00:00:00.000000000,3,1,1,2,112,Bronze
2874,7910.3099999999995,60 days 00:00:00.000000000,11,2,4,4,244,Silver
2875,3231.91,35 days 00:00:00.000000000,4,3,1,3,313,Gold
2877,4947.27,41 days 00:00:00.000000000,9,3,4,4,344,Gold
2878,784.9099999999999,0 days 00:00:00.000000000,3,4,1,0,410,Gold
2879,5572.11,14 days 00:00:00.000000000,8,4,4,4,444,Platinum
2880,4772.5599999999995,18 days 00:00:00.000000000,8,4,4,4,444,Platinum
2881,3646.67,72 days 00:00:00.000000000,6,2,3,3,233,Silver
2882,1486.38,294 days 00:00:00.000000000,2,1,1,0,110,Bronze
2883,5553.209999999999,49 days 00:00:00.000000000,7,2,3,4,234,Silver
2884,3957.41,14 days 00:00:00.000000000,8,4,4,3,443,Platinum
2885,4839.41,94 days 00:00:00.000000000,9,1,4,4,144,Bronze
2886,4022.79,39 days 00:00:00.000000000,8,3,4,3,343,Gold
2887,6202.9000000000015,24 days 00:00:00.000000000,9,3,4,4,344,Gold
2888,5055.73,29 days 00:00:00.000000000,6,3,3,4,334,Gold
2889,4722.62,105 days 00:00:00.000000000,5,1,2,4,124,Bronze
2890,3978.89,86 days 00:00:00.000000000,7,2,3,3,233,Silver
2891,4629.950000000001,62 days 00:00:00.000000000,7,2,3,4,234,Silver
2892,4015.0200000000004,12 days 00:00:00.000000000,5,4,2,3,423,Platinum
2893,3533.5599999999995,59 days 00:00:00.000000000,3,2,1,3,213,Silver
2894,7544.08,86 days 00:00:00.000000000,9,2,4,4,244,Silver
2895,950.56,258 days 00:00:00.000000000,2,1,1,0,110,Bronze
2896,1319.83,194 days 00:00:00.000000000,2,1,1,0,110,Bronze
2897,2828.37,46 days 00:00:00.000000000,5,2,2,3,223,Silver
2898,2343.0,78 days 00:00:00.000000000,4,2,1,2,212,Silver
2899,2554.4900000000002,30 days 00:00:00.000000000,6,3,3,2,332,Gold
2900,2041.2,61 days 00:00:00.000000000,3,2,1,2,212,Silver
2902,899.7599999999998,196 days 00:00:00.000000000,2,1,1,0,110,Bronze
2903,1370.8,26 days 00:00:00.000000000,3,3,1,0,310,Silver
2904,3163.3900000000003,23 days 00:00:00.000000000,7,3,3,3,333,Gold
2905,689.79,8 days 00:00:00.000000000,4,4,1,0,410,Gold
2906,1408.35,45 days 00:00:00.000000000,4,3,1,0,310,Silver
2907,5213.35,74 days 00:00:00.000000000,7,2,3,4,234,Silver
2908,2066.49,1 days 00:00:00.000000000,6,4,3,2,432,Platinum
2909,4644.2300000000005,83 days 00:00:00.000000000,7,2,3,4,234,Silver
2910,2752.29,87 days 00:00:00.000000000,7,2,3,2,232,Silver
2911,687.5100000000001,283 days 00:00:00.000000000,2,1,1,0,110,Bronze
2913,1548.6499999999996,89 days 00:00:00.000000000,6,1,3,0,130,Bronze
2914,6835.960000000001,12 days 00:00:00.000000000,12,4,4,4,444,Platinum
2915,1661.98,33 days 00:00:00.000000000,7,3,3,0,330,Gold
2916,2509.8,24 days 00:00:00.000000000,7,3,3,2,332,Gold
2919,3489.33,21 days 00:00:00.000000000,6,3,3,3,333,Gold
2922,3257.5199999999995,1 days 00:00:00.000000000,5,4,2,3,423,Platinum
2923,3149.25,13 days 00:00:00.000000000,7,4,3,3,433,Platinum
2924,2561.67,64 days 00:00:00.000000000,6,2,3,2,232,Silver
2925,2770.16,93 days 00:00:00.000000000,5,1,2,2,122,Bronze
2926,1341.68,143 days 00:00:00.000000000,4,1,1,0,110,Bronze
2927,2440.02,99 days 00:00:00.000000000,3,1,1,2,112,Bronze
2928,3739.8100000000004,175 days 00:00:00.000000000,5,1,2,3,123,Bronze
2929,6692.39,1 days 00:00:00.000000000,9,4,4,4,444,Platinum
2930,3166.9299999999994,71 days 00:00:00.000000000,6,2,3,3,233,Silver
2931,1700.5500000000002,57 days 00:00:00.000000000,6,2,3,0,230,Silver
2932,5823.709999999999,19 days 00:00:00.000000000,10,3,4,4,344,Gold
2933,1241.68,95 days 00:00:00.000000000,5,1,2,0,120,Bronze
2934,3777.2599999999993,61 days 00:00:00.000000000,6,2,3,3,233,Silver
2936,5550.62,59 days 00:00:00.000000000,7,2,3,4,234,Silver
2937,6294.38,7 days 00:00:00.000000000,7,4,3,4,434,Platinum
2938,4655.53,125 days 00:00:00.000000000,5,1,2,4,124,Bronze
2939,1600.4099999999999,90 days 00:00:00.000000000,4,1,1,0,110,Bronze
2940,4384.62,94 days 00:00:00.000000000,7,1,3,4,134,Bronze
2942,3872.2300000000005,9 days 00:00:00.000000000,8,4,4,3,443,Platinum
2943,1991.84,52 days 00:00:00.000000000,6,2,3,2,232,Silver
2944,1458.8100000000002,30 days 00:00:00.000000000,6,3,3,0,330,Gold
2945,397.23,49 days 00:00:00.000000000,3,2,1,0,210,Bronze
2948,2670.13,111 days 00:00:00.000000000,5,1,2,2,122,Bronze
2950,645.99,75 days 00:00:00.000000000,3,2,1,0,210,Bronze
2951,4729.73,85 days 00:00:00.000000000,9,2,4,4,244,Silver
2952,2543.8900000000003,27 days 00:00:00.000000000,5,3,2,2,322,Gold
2953,2881.21,75 days 00:00:00.000000000,5,2,2,3,223,Silver
2954,2244.8300000000004,6 days 00:00:00.000000000,5,4,2,2,422,Platinum
2955,4306.13,19 days 00:00:00.000000000,8,3,4,4,344,Gold
2956,2683.67,97 days 00:00:00.000000000,7,1,3,2,132,Bronze
2957,2844.83,98 days 00:00:00.000000000,3,1,1,3,113,Bronze
2958,1850.9900000000002,4 days 00:00:00.000000000,6,4,3,2,432,Platinum
2959,1835.2600000000002,134 days 00:00:00.000000000,3,1,1,2,112,Bronze
2960,2935.67,88 days 00:00:00.000000000,3,2,1,3,213,Silver
2961,6234.87,2 days 00:00:00.000000000,6,4,3,4,434,Platinum
2962,444.6500000000001,77 days 00:00:00.000000000,3,2,1,0,210,Bronze
2964,2411.89,168 days 00:00:00.000000000,2,1,1,2,112,Bronze
2966,2629.2200000000003,32 days 00:00:00.000000000,5,3,2,2,322,Gold
2967,2466.2799999999997,10 days 00:00:00.000000000,3,4,1,2,412,Platinum
2968,1644.2700000000002,171 days 00:00:00.000000000,7,1,3,0,130,Bronze
2969,2998.03,11 days 00:00:00.000000000,6,4,3,3,433,Platinum
2970,1111.1100000000001,98 days 00:00:00.000000000,4,1,1,0,110,Bronze
2971,1511.3200000000002,27 days 00:00:00.000000000,3,3,1,0,310,Silver
2973,2016.0300000000002,93 days 00:00:00.000000000,4,1,1,2,112,Bronze
2974,255.19,159 days 00:00:00.000000000,2,1,1,0,110,Bronze
2975,2020.68,169 days 00:00:00.000000000,3,1,1,2,112,Bronze
2976,3521.63,6 days 00:00:00.000000000,4,4,1,3,413,Platinum
2977,1936.2400000000002,9 days 00:00:00.000000000,5,4,2,2,422,Platinum
2978,827.7099999999999,147 days 00:00:00.000000000,3,1,1,0,110,Bronze
2979,2582.78,114 days 00:00:00.000000000,4,1,1,2,112,Bronze
2980,2573.04,15 days 00:00:00.000000000,6,4,3,2,432,Platinum
2981,1260.26,52 days 00:00:00.000000000,6,2,3,0,230,Silver
2982,6366.749999999999,117 days 00:00:00.000000000,7,1,3,4,134,Bronze
2983,3344.17,129 days 00:00:00.000000000,5,1,2,3,123,Bronze
2984,3820.01,158 days 00:00:00.000000000,4,1,1,3,113,Bronze
2985,6308.160000000001,38 days 00:00:00.000000000,10,3,4,4,344,Gold
2987,2029.3099999999995,52 days 00:00:00.000000000,4,2,1,2,212,Silver
2988,3034.97,32 days 00:00:00.000000000,8,3,4,3,343,Gold
2989,6845.0599999999995,70 days 00:00:00.000000000,9,2,4,4,244,Silver
2990,2584.69,14 days 00:00:00.000000000,7,4,3,2,432,Platinum
2991,2602.52,75 days 00:00:00.000000000,6,2,3,2,232,Silver
2992,6871.539999999999,9 days 00:00:00.000000000,8,4,4,4,444,Platinum
2993,5400.88,9 days 00:00:00.000000000,8,4,4,4,444,Platinum
2994,179.84,15 days 00:00:00.000000000,3,4,1,0,410,Gold
2996,1751.7199999999998,21 days 00:00:00.000000000,3,3,1,0,310,Silver
2997,2035.0200000000002,31 days 00:00:00.000000000,6,3,3,2,332,Gold
2998,2511.7,66 days 00:00:00.000000000,3,2,1,2,212,Silver
3000,3354.27,42 days 00:00:00.000000000,4,3,1,3,313,Gold
3001,3378.5699999999997,104 days 00:00:00.000000000,4,1,1,3,113,Bronze
3002,1784.3200000000002,44 days 00:00:00.000000000,6,3,3,0,330,Gold
3003,5168.139999999999,111 days 00:00:00.000000000,9,1,4,4,144,Bronze
3004,3550.04,113 days 00:00:00.000000000,5,1,2,3,123,Bronze
3005,2602.3099999999995,189 days 00:00:00.000000000,3,1,1,2,112,Bronze
3007,4500.300000000001,3 days 00:00:00.000000000,7,4,3,4,434,Platinum
3011,1349.76,35 days 00:00:00.000000000,4,3,1,0,310,Silver
3013,3849.19,4 days 00:00:00.000000000,9,4,4,3,443,Platinum
3014,4656.84,19 days 00:00:00.000000000,9,3,4,4,344,Gold
3015,6616.360000000001,46 days 00:00:00.000000000,9,2,4,4,244,Silver
3016,4253.5,0 days 00:00:00.000000000,5,4,2,4,424,Platinum
3017,3281.6699999999996,176 days 00:00:00.000000000,4,1,1,3,113,Bronze
3018,1798.21,19 days 00:00:00.000000000,5,3,2,0,320,Gold
3019,1138.54,64 days 00:00:00.000000000,3,2,1,0,210,Bronze
3020,2638.1,22 days 00:00:00.000000000,11,3,4,2,342,Gold
3023,661.9399999999999,132 days 00:00:00.000000000,4,1,1,0,110,Bronze
3025,1652.3,125 days 00:00:00.000000000,2,1,1,0,110,Bronze
3026,1434.95,92 days 00:00:00.000000000,5,1,2,0,120,Bronze
3027,1393.66,31 days 00:00:00.000000000,5,3,2,0,320,Gold
3028,2978.2299999999996,53 days 00:00:00.000000000,4,2,1,3,213,Silver
3029,1922.7499999999998,121 days 00:00:00.000000000,4,1,1,2,112,Bronze
3030,2713.38,24 days 00:00:00.000000000,7,3,3,2,332,Gold
3031,2910.87,2 days 00:00:00.000000000,5,4,2,3,423,Platinum
3032,6183.3099999999995,40 days 00:00:00.000000000,7,3,3,4,334,Gold
3033,1418.21,158 days 00:00:00.000000000,2,1,1,0,110,Bronze
3034,2661.28,48 days 00:00:00.000000000,5,2,2,2,222,Silver
3035,2429.16,38 days 00:00:00.000000000,5,3,2,2,322,Gold
3036,3750.7200000000003,156 days 00:00:00.000000000,5,1,2,3,123,Bronze
3037,1404.96,185 days 00:00:00.000000000,3,1,1,0,110,Bronze
3038,3194.93,46 days 00:00:00.000000000,6,2,3,3,233,Silver
3040,1702.5499999999997,345 days 00:00:00.000000000,1,1,1,0,110,Bronze
3041,1211.5700000000002,124 days 00:00:00.000000000,2,1,1,0,110,Bronze
3042,1629.25,11 days 00:00:00.000000000,6,4,3,0,430,Platinum
3043,2535.47,11 days 00:00:00.000000000,4,4,1,2,412,Platinum
3044,5793.330000000001,4 days 00:00:00.000000000,9,4,4,4,444,Platinum
3045,4393.859999999999,65 days 00:00:00.000000000,5,2,2,4,224,Silver
3046,3172.1299999999997,228 days 00:00:00.000000000,4,1,1,3,113,Bronze
3047,3909.1400000000003,34 days 00:00:00.000000000,5,3,2,3,323,Gold
3048,6996.349999999999,4 days 00:00:00.000000000,12,4,4,4,444,Platinum
3052,666.31,54 days 00:00:00.000000000,2,2,1,0,210,Bronze
3053,2338.53,193 days 00:00:00.000000000,4,1,1,2,112,Bronze
3054,3330.78,2 days 00:00:00.000000000,5,4,2,3,423,Platinum
3055,5955.54,58 days 00:00:00.000000000,10,2,4,4,244,Silver
3056,1246.69,19 days 00:00:00.000000000,4,3,1,0,310,Silver
3057,5049.140000000001,28 days 00:00:00.000000000,7,3,3,4,334,Gold
3058,5935.449999999999,24 days 00:00:00.000000000,5,3,2,4,324,Gold
3059,2731.3099999999995,142 days 00:00:00.000000000,2,1,1,2,112,Bronze
3060,5684.7300000000005,29 days 00:00:00.000000000,11,3,4,4,344,Gold
3061,3232.7599999999998,59 days 00:00:00.000000000,9,2,4,3,243,Silver
3062,2857.6800000000003,46 days 00:00:00.000000000,6,2,3,3,233,Silver
3063,263.28,92 days 00:00:00.000000000,4,1,1,0,110,Bronze
3064,2410.92,55 days 00:00:00.000000000,7,2,3,2,232,Silver
3065,1367.3799999999999,5 days 00:00:00.000000000,5,4,2,0,420,Platinum
3066,1516.28,164 days 00:00:00.000000000,4,1,1,0,110,Bronze
3067,3575.9,39 days 00:00:00.000000000,6,3,3,3,333,Gold
3068,3084.6500000000005,79 days 00:00:00.000000000,6,2,3,3,233,Silver
3069,1775.4799999999998,70 days 00:00:00.000000000,3,2,1,0,210,Bronze
3070,399.21,119 days 00:00:00.000000000,4,1,1,0,110,Bronze
3071,473.42999999999984,158 days 00:00:00.000000000,4,1,1,0,110,Bronze
3072,3373.7799999999997,67 days 00:00:00.000000000,7,2,3,3,233,Silver
3073,1264.3300000000004,251 days 00:00:00.000000000,3,1,1,0,110,Bronze
3074,4781.58,10 days 00:00:00.000000000,7,4,3,4,434,Platinum
3076,1904.31,209 days 00:00:00.000000000,4,1,1,2,112,Bronze
3077,3672.15,16 days 00:00:00.000000000,7,4,3,3,433,Platinum
3078,1750.4299999999998,169 days 00:00:00.000000000,3,1,1,0,110,Bronze
3079,1903.52,131 days 00:00:00.000000000,4,1,1,2,112,Bronze
3080,4665.71,4 days 00:00:00.000000000,9,4,4,4,444,Platinum
